temperature,strain_name,strain_id,plate,row,column,query_id,t,p,mean_dif,sd_dif,mean_lgr,sd_lgr
30,nfu1,rec4889,5,14,16,g6,0.46407798437667536,0.6521897319436876,0.012455569041037173,0.06577869086705587,0.01635778280315871,0.09840540130866877
30,ngg1,rec3534,6,7,18,g1,-6.615049927387506,1.0099578602711097e-4,-0.14350995430796848,0.043891080376907074,-0.7615406334387866,0.3708823955838203
30,ngg1,rec3534,6,7,18,g6,-4.817237982325964,8.818280514334585e-4,-0.09769783491098859,0.06793581351734632,-0.46757104119592174,0.3395308469597396
30,ngl1,rec1733,2,3,13,g1,-1.6155163672260187,0.13603464390542358,-0.06463634393440709,0.12199049936805907,-0.08967245473352572,0.19098436289845247
30,ngl1,rec1733,2,3,13,g6,0.07476370913316309,0.941461379883026,0.0037138460538325563,0.14107722073305332,0.006508107212259473,0.2123909064696881
30,ngl2,rec871,2,6,8,g1,-3.1932205390417705,0.007071862928007424,-0.08364286208054761,0.0727776937705212,-0.23734689858815125,0.20069686100792117
30,ngl2,rec871,2,6,8,g6,-1.826445719642321,0.09385332998789006,-0.07416152633424594,0.0931742420543583,-0.23036436355731396,0.28204417952907757
30,ngl3,rec6519,9,8,17,g1,0.6340120245039877,0.5407782679381283,0.04646174466217253,0.22416642760464833,0.04268053478130841,0.3077018488927274
30,ngl3,rec6519,9,8,17,g6,2.241122922877006,0.04230834221657684,0.10422616635238613,0.15205635899700456,0.12698809504965133,0.18672581384835263
30,ngr1,rec3352,3,8,5,g1,-1.664501846535407,0.11848941180878511,-0.06953157006730115,0.0973162530772093,-0.08099182474449318,0.10978339175095424
30,ngr1,rec3352,3,8,5,g6,-0.7081202234710504,0.4914950967888656,-0.03713987952668718,0.13483524655656906,-0.04581749706592585,0.1553910200715075
30,nha1,rec4095,4,15,13,g1,3.217724177262785,0.008557413735429929,0.1308990401785414,0.10955661637356656,0.16220354243141263,0.14384691168726493
30,nha1,rec4095,4,15,13,g6,3.460766336081433,0.0055095093535645935,0.14143664325753474,0.1236356200310893,0.1741693232509016,0.15973505022405968
30,nhp10,rec3698,14,6,21,g1,-8.457117441380646,7.941021890908454e-7,-0.22313078523660457,0.08272921592060184,-0.3648791147052449,0.137743421418723
30,nhp10,rec3698,14,6,21,g6,-14.272801951757137,1.9481053834168857e-9,-0.4028455394305871,0.07126489979682935,-0.7466510326783155,0.1519360273459443
30,nhp6a,rec5471,9,3,4,g1,6.384643442335722,6.642246025837019e-5,0.17443893833741175,0.055437075236655066,0.19661621274866017,0.05840369555796087
30,nhp6a,rec5471,9,3,4,g6,3.9833304779121526,0.003094761707744903,0.134589628951057,0.0924785049304796,0.15269797494873305,0.09964409061092264
